ID,Text,label,Label
facebook_corpus_msr_371201,Robin uthappa ko,NAG,0
facebook_corpus_msr_371202,Gambher,NAG,0
facebook_corpus_msr_371205,Robin,NAG,0
facebook_corpus_msr_371206,Uthappa ko milne chahiye,NAG,0
facebook_corpus_msr_371214,Robin uthappa aur gautam gambhir ko,NAG,0
facebook_corpus_msr_371215,Gautam gambhir..,NAG,0
facebook_corpus_msr_371218,Gautam Gambhir ko to 100 percent Milna Chahiye....,NAG,0
facebook_corpus_msr_371220,Tino ko,NAG,0
facebook_corpus_msr_371247,‌Part time job करके Rs.10000 - 50000 कमाना चाहतेहै तो.......आइये *CashLess DIGITAL INDIA* से जुड़िये......Zero investment.... JOIN होने के लिए आप1⃣ अपने फ़ोन केplaystore*में*Champcash money free* लिखो और उस app को अपने मोबाइल में install कर लो !2⃣ अब app पर click करो और sign up पर click करके अपनी डिटेल्स भर दो.3⃣ Refer id of sponsor पूछेगा वहाँ पर *12935304* डाल दो 4⃣ complete challenge aur apna id activate karke business se jud jao*Refer id 12935304,NAG,0
facebook_corpus_msr_371496,"भारत जितना अधिक बर्बाद हो रहा है उतना ही भारत को बर्बाद करने की इंग्लैंड की नीति सफल हो रही है। भारत के भ्रष्टाचारी नेताओं, पाकिस्तान के शासकों और आतंकवादियों के मालिक एक ही हैं। इनके असली मालिक तो वे विदेशी शासक हैं जिन-जिन इंग्लैंड + अमेरिका + स्विट्जरलैंड + दुबई आदि देशों में भारत और पाकिस्तान के भ्रष्टाचारी नेताओं ने अपने-अपने देशों से लूटा हुआ धन रखा हुआ है। उन विदेशी शासकों के दबाव में ही भ्रष्टाचारी नेता भारत को बर्बाद करने में लगे हुए हैं क्योंकि भ्रष्टाचारी नेताओं पर ये दबाव रहता है कि यदि इन्होंने विदेशी शासकों के अनुसार काम नहीं किया तो विदेशी शासक भारत के भ्रष्टाचारी नेताओं की सम्पत्ति जब्त करने के साथ-साथ सम्पत्ति की जानकारी भारत के नागरिकों को दे देंगे। पेट्रोल पंप, ताबूत, व्यापम, दिल्ली MCD, DDCA आदि घोटाले करने वालो ने और बोफोर्स, 2जी, कोयला आदि घोटाले करने वालो ने देश को लूटने और बर्बाद करने में कोई कसर बाकी नहीं छोड़ी। देशहित को पीछे छोड़कर जबतक हम अपने-अपने व्यक्तिगत स्वार्थ के कारण अपनी-अपनी राजनीतिक पार्टी/नेता को प्राथमिकता देते रहेंगे तबतक हम यूँ ही बर्बाद होते रहेंगे। भाषणों से और मीडिया द्वारा बनवाई गई छवी से भ्रमित ना होकर देखना हमें ये चाहिए कि किसी भी राजनीतिक पार्टी/नेता ने सरकार में आने के बाद काम क्या किया। एक सेकुलरिज्म और दूसरे दंभी देशभक्ति का ढोल बजाते रहो, अपनी-अपनी राजनीतिक पार्टी/नेता का राग आलापते रहो और अपने देश को बर्बाद करते रहो। यही हो रहा है।",NAG,0
facebook_corpus_msr_371500,Are tm samaj ke to maar rahe hm sb ko aur support kr rahe ho,NAG,0
facebook_corpus_msr_371546,Telegram me to kab se h or pin Wala option mujhe use krte hue bhi 2 month hogye WhatsApp me,NAG,0
facebook_corpus_msr_371547,जी हां अच्छा है मेरे पास ये वर्जन उपलब्ध है,NAG,0
facebook_corpus_msr_371577,"Part time job करके Rs.10,000 - 30,000 हर महीने कमाना चाहते है तो .......आइये DIGITAL INDIA से जुड़िये......Zero investment.... JOIN होने के लिए आप 
1⃣ अपने फ़ोन के play store में champcash लिखो और उस app को अपने मोबाइल में install कर लो !
2⃣ अब app पर click करो और sign up पर click करके अपनी डिटेल्स भर दो.
3⃣ Refer id of sponsor पूछेगा वहाँ पर 12935304 डाल दो 
इस Ig'D (12935304) को खाली पेपर पर लिख लें आगे जरूरत पङेगी 
4⃣ complete challenge और अपनी id activate करके business से जुड़ जाओ।",NAG,0
facebook_corpus_msr_372162,APNE NEW KA TV SCREEN PAR CO. NO. DE DIJIYE,NAG,0
