ID,Text,label,Label
facebook_corpus_msr_423556,And some still desperately  wants to prove their hate for Modi !,NAG,0
facebook_corpus_msr_451858,Am a NS owner .. Bajaj bikes good only for 2years of purchase . Go for KTM,NAG,0
facebook_corpus_msr_464532,He does not want India develop he is only concern.  is,NAG,0
facebook_corpus_msr_2268149,"#ExpressFrontPage Fighting for a third term and versus first-time AAP, Akalis have back to the wall",NAG,0
facebook_corpus_msr_461424,Fdi will hamper very badly according to the current market situation..,NAG,0
facebook_corpus_msr_2242057,I have high hopes let's see how it turns out,NAG,0
facebook_corpus_msr_507151,"Statistics of phone freedom251.

291rs per phone. (251+40rs shipping)
x 6L order per second
= 17.46 cr

It was taking order till 12.15pm approx
I.e 6 hrs and 15 min which is 22,500 seconds

17.46 cr per sec x 22,500 sec
= 3,92,850 cr

3,88,494 cr was turnover of reliance industries in year 2014-15

That means within 6 hrs  15min they crossed turnover of reliance

Within 6 second tax audit become applicable to that company

And if we calculate interest on the said amount per day

3,92,850 cr x 4% x 1/365 (by taking minimum interest rate)
= 43.05 cr

And if after 4 months they will say we are unable to give product and refund 291rs to everyone
43.05 cr x 120 days approx
= 5,166 cr 
They will earn within 4 months by way of interest

Now you will say about their promotion cost

Deduct 50L,1 cr, 5 cr or even 50 cr, that will not make much difference to the figure",NAG,0
facebook_corpus_msr_454050,Wow price was quiet good but will c performance show it worth for it,NAG,0
facebook_corpus_msr_2175515,Check with the census if both father and son are included,NAG,0
facebook_corpus_msr_438133,"Can bank nifty move 400 points more, any side ?",NAG,0
facebook_corpus_msr_382934,"DIGITAL INDIA PART TIME JOB. 
Free earn money from android mobile without any investment multi level networking work daily 2 hours per day earn Rs 15000 to 50000 monthly, life changing opportunity. Install CHAMPCASH app from the google play store, open and register it, put the reffer id of sponsor 13083581. Note down this id(13083581)on the paper. Complete the challeng and activate your champcash account.
SPONSOR ID:- 13083581.",NAG,0
facebook_corpus_msr_420697,It will be beneficial for the Congress in India .,NAG,0
facebook_corpus_msr_327872,"i am surprised no one has resigned yet , so many attacks in just last few years and NOONE has resigned !!! And if this was UPA time choicest of abuses will be directed against Manmohan and Congress !! Why Modi silent now ?",NAG,0
facebook_corpus_msr_400209,"Pak Army intruded into Indian terrirtory, killed indian soldiers, had some laugh cup of tea with biscuits, mutilated their bodies and went back to their barracks, now tell me while this all rubbish was happening what were indian border forces doing watching mia khalifa and sunny leone?",NAG,0
facebook_corpus_msr_430428,"Founders may be concerned about leadership of Infosys board, says Kiran Mazumdar Shaw.
https://youtu.be/IhJTsAcv9-A",NAG,0
facebook_corpus_msr_429490,DON'T HAVE ANY OTHER JOB REPLYING TO MY COMMENT..GO FOR WOK,NAG,0
facebook_corpus_msr_334272,"Not 2000, it's 5000,
Official report 2000
But 
Unofficial Killed & missing 5000",NAG,0
facebook_corpus_msr_496108,If sonia say's to invest in market i L sell my gold & silver and invest for at least 20 years,NAG,0
facebook_corpus_msr_327943,If bodies are mutilated according to the your version then pak army went into your territory and it's called #Realsurgicalstrike,NAG,0
facebook_corpus_msr_415687,Why NBFC are correcting? Any bad news in it? Views pls,NAG,0
facebook_corpus_msr_2159106,So nice and mindblowing,NAG,0
facebook_corpus_msr_325965,#BJP turns all attention towards religion to hide their failures,NAG,0
facebook_corpus_msr_470302,Well done modi your planing has impacted people having black money but created more impact on common man... Cheers to u,NAG,0
facebook_corpus_msr_496802,"Just remember ""everything is not fair in love and war "" . Be it love or war , sometimes even losing is not a bad option . Winning by any method is like ""victory without honour "".",NAG,0
facebook_corpus_msr_1805304,"Anna hazare .. take rest.... Stay at home... Relax
..",NAG,0
facebook_corpus_msr_470178,Govt is also looking confused by changing its position on daily basis! Can change old notes Amt Rs 4000 then Rs 4500 and now Rs 2000,NAG,0
facebook_corpus_msr_1563576,"Enlish is NOT the official language of the United States, nor will it ever be. Puerto Ricans are Americans,.their first language is Spanish, and we have indigenous languages etc. The United States is NOT Israel. We have different laws and needs. We are certainly not a so-called ""Christian"" nation nor have we ever been. . You should read more.",NAG,0
facebook_corpus_msr_483382,I am looking at being the next Chairman Mr Ratan !,NAG,0
facebook_corpus_msr_410048,"why india tv is silent on big fish..like sachin n otehrs who cluld not make centuries in australia, uk but made with bangla desh n small countries etc...All Honest Citizens,Media plz help Members of Rail Vihar SehkariAvas Samiti Ltd,Loni,Ghaziabad to get back their n Exchequer Revenue /Funds of Rs200Crores cheated,siphoned, Misaprropriated etc in Land scam sicne yr 1982 till2012 by Few Corrupt Ofifcers,staffs Mostly from Railway Board,Ministry of Railways,Rail Bhavan,New Delhin NDMC staff R.L.RAHEJA Who is there as Secretary without any Fair,Transparent,Fool Proof communications, for AGMs,Elections n has not shown any transparency in mainting reocrds, hided all informations,including expenses detials of Office Bearers,MC Memebrs in past 30 yrs.
Did not inform to 95% memebrs in the past for AGMs,Elections dates, Election process etc n are forcibly occupying office of RVSAS Ltd by Bribing to the Corrupt Officers of UP Avas Evam Vikas Parishad co-operative officers in Ghaziaabd n Lucknow,Police also in Delhin Ghaziaabd, as office kept in Delhi delibrately to aovid any action frm Ghaziaabd SSP,N Delhi Police
Vasudev Sharma -DyDirector in Railway Boardn Brahma Bhatnagar working under VD Sharma with Darshan Lal Kundra,MP.Vasudev,D.D.Singh, Devmani-former director -vigilence inRailway Board,Rajiv Gupta- former Director now Executive Director in Shimla-HP with Railways, Officers ,CP Kwatra,Anil Singh vigilence deptt room no -09n other 50 persons used over 40 room sswith light, stationeries of Minsitry of Railways for 30 yrs n made Billions  Rs by projecting Rail Vihar Sehkari Avas Samiti Ltd as Govt owned Housing society n kepton taking monies in the name of making payment to GDA-Ghaziaabd  Rs28lacs for getting CC in yr 1994 n tehre after but no money deposited with GDA till date. DM/Collector,SSP,SHO-Loni havedelyed FIR REGISTRATION Despite two Justices Bench of Hon'ble Supreme Court had given clear orders/ Directions vide their orders published in timesof India delhi paper dt15-10-2006 page 13 zerox copies provided to SSP,DM/Collector,SHO Loni,Ghaziaabd on 07th Feby,11th Feby,20th March'2012 n then reminded over 100 times thru emails, ahrd copies afed on04-04-12 to DM-Ghaziabad n thru SMS to DM/Collector ,SSP at their mobile no-08527240100, 09454400274 over50 timesn to DGP ,ADG,IGCrime-UP also but no action, CM -UP also remidned over 50 times thru emails frm Nov'11
suresh pawar is most corrupt co-operative officer housing in UP AVAS EVAM VIAKS PARISHAD AT Vasundhara complex, sector16 vasundhara, ghaziabad n has made Millions Rs Bribe monies frm over 1000 co-operative hosuing societies shwoing lossesn Exchequer Revenue lossesof Billions Rs in past 50 yrs with the help of corrupt co-operative officers, commissioners, jt/asstt. commissioner siphoned, looted thks del m 9873465894",NAG,0
facebook_corpus_msr_484276,"It's not about competing it's about dominating. Make your products like Apple, so that other people copy your plastic and sell at low price 😎",NAG,0
facebook_corpus_msr_325394,"Speculations, you earn on this....
Lets not waste our time in those.

Instead just keep it like this if you have unconfirmed reports: the army has not disclosed anything on this matter, for strategic and security reasons.",NAG,0
facebook_corpus_msr_397497,pakistan produces only poop that china need ... ha ha😁😁😁😁😂😂,NAG,0
facebook_corpus_msr_451871,excellent launch considering they are now focussing on south american market.,NAG,0
facebook_corpus_msr_1490580,Its good that this nonsense goes on till the time they pass on some evidence and courts take these politicians to task.,NAG,0
facebook_corpus_msr_451508,And Anuj please don't get rid of your wife for Bajaj Dominar😝😝😝,NAG,0
facebook_corpus_msr_1391509,congratulates,NAG,0
facebook_corpus_msr_748211,Gd joke,NAG,0
facebook_corpus_msr_441452,"What is going on in Infosys, Midcap IT is marching ahead why Infosys is lagging behind.",NAG,0
facebook_corpus_msr_397863,How come body mutilated ...?? Something wrong somewhere ?? Not correct puc,NAG,0
facebook_corpus_msr_423216,So Ratan Tata asking CorpEmployes to Drive Fast & Do Accidents 😂😂😂😂😂😄😄😄,NAG,0
facebook_corpus_msr_426212,Reasonable that we will have to triple airport capacity in 10-15 yrs: Jayant Sinha,NAG,0
facebook_corpus_msr_2041579,Leaving the industry should be her decision not others business.,NAG,0
facebook_corpus_msr_495498,4 crores n 11 crores...m jst wondering here how many poor people can eat with just one crore...hmmm🙈🙊🙊,NAG,0
facebook_corpus_msr_436494,Shame on these people for disregarding honourable supreme court verdict.,NAG,0
facebook_corpus_msr_1710264,"Are you sure rahul.whether i am misinterpret or forget.it was around year 2000's when i read a article about him stating he is illiterate but successfully manage to profit indian railways up to 16000crore. This acchievement is the best since 1947.can you tell me what is his degree title is,please?",NAG,0
facebook_corpus_msr_2288718,"#ExpressFrontPage According to Economic Survey, net out-of-state flows of migrant labourers peaked at almost 9.4 million in 2013-14, before falling to 9.1 million in 2014-15 and just over 8.4 million in 2015-16.",NAG,0
facebook_corpus_msr_420825,Is it an advertisement or some sort of news ?,NAG,0
facebook_corpus_msr_397992,"Airtel is looting its customers,its true.Quality of service has also gone down.",NAG,0
facebook_corpus_msr_495467,Dipa Karmakar should hv also got d same appreciation as she was d 1st gymnast to represent India in d finals in Olympics.....but sadly no one stood fr her,NAG,0
facebook_corpus_msr_451511,Infosys is fairly valued...doesn't look like a good buy in short term,NAG,0
facebook_corpus_msr_457179,Will kpr mill can go above its buy back price of 660,NAG,0
facebook_corpus_msr_1805260,Seriously?,NAG,0
facebook_corpus_msr_372187,"Sagun go ahead,let him to do sadi,wt will u do with that.",NAG,0
facebook_corpus_msr_2405046,Shocking.,NAG,0
facebook_corpus_msr_1510571,God bless this couple,NAG,0
facebook_corpus_msr_472914,Very Good and Daring Decision Sir.. Hats off to NDA..,NAG,0
facebook_corpus_msr_433718,"Sir,  please exempt  IT DEDUCTION from pensioners. They are incurring 50 percent PENSION for medical expenses.  With the balance amount , they are struggling for food etc. This is real.",NAG,0
facebook_corpus_msr_2039507,mr parminder whom u refer to here in your comment,NAG,0
facebook_corpus_msr_487702,Nice to see you with the assignment ! All the best Wishes..,NAG,0
facebook_corpus_msr_412537,read the same quote -2 years back  ......brany  let have beer  man .........refresh the summer with carlberg beer in virgin airlines,NAG,0
facebook_corpus_msr_233705,Why should not shoulders blast the are where these piglet acumen Naxals live.,NAG,0
facebook_corpus_msr_505706,"50000 merceds benz sold , audi -50000 sold /year  ------> what do you mean , what is v.a.t -value added tax ---every indian pay the tax , sevice tax , excise, octroi .....is also taxaxble revenue for the govt payed cncb tv 18 ....",NAG,0
facebook_corpus_msr_1827829,Kirushanth Rajiv K Saransh Umale V.Siva Sai Krishna Jalikattu spreading across world 8),NAG,0
facebook_corpus_msr_1692582,Any sensible person will vote for #AAP only.,NAG,0
facebook_corpus_msr_495415,"Superrr!! now all should work hard for Olympic medals day & night, Full life settlement!!! really Great motivation baba... why IIT, Medical, engineering, LLB CLAT Just run behind Sports for 4 years work hard",NAG,0
facebook_corpus_msr_1791674,#ENTERTAINMENT: Share your thoughts on #HalfGirlfriend trailer.,NAG,0
facebook_corpus_msr_482737,the time is so odd for office goers...can it be watched live somewhere?,NAG,0
facebook_corpus_msr_1833405,Protecting Humans is Gods work...,NAG,0
facebook_corpus_msr_331208,"So its alright to lynch people for ""alleged"" stealing of cows whether Hindu or Muslim? What's wrong with you?",NAG,0
facebook_corpus_msr_461222,Cheating is everywhere..Modi is far ahead..how he has been declared,NAG,0
facebook_corpus_msr_332713,Slow speed.. If high speed he can't hold phone recorded while driving..Wrong lane is the only mistake.,NAG,0
facebook_corpus_msr_425107,Sir Can I go for future consumer for next 3 year,NAG,0
facebook_corpus_msr_418720,PNB and Sbi ; are they heating for new highs,NAG,0
facebook_corpus_msr_2175500,Devavrat Rana I haven't been disrespectful in the slightest.:),NAG,0
facebook_corpus_msr_415622,Please Tell me Some Multibagger IDEA Midcap Small Cap Company Name,NAG,0
facebook_corpus_msr_334479,"Talking of development, have u heard of the Human Development Index (HDI). An composite index indicating general quality of life. Guess what West Bengal which as per u is doomed, has score of 0.509 vis-a-vis the Gujarat, the cradle of Narendra Modi's development model, which scores 0.527. Now compare that to Indian avg. of 0.624.",NAG,0
facebook_corpus_msr_1805723,Yes,NAG,0
facebook_corpus_msr_443438,Give some multibagger tips for 2017? From the smallcap space.,NAG,0
facebook_corpus_msr_2041569,By her hard work and talent Kangana made her place in Bollywood who is this dude to tell her to leave Shame,NAG,0
facebook_corpus_msr_1972726,Simple. Dynasty.,NAG,0
facebook_corpus_msr_431212,You are lucky that you are in India disrespecting our pm and still safe,NAG,0
facebook_corpus_msr_469909,Bank nifty ended in red.. But 19200 put was down by 30 percent. Why is it so?,NAG,0
facebook_corpus_msr_461418,"Sonia I am holding Rel cap 430, please suggest what  to do",NAG,0
facebook_corpus_msr_438115,Just asking in Curiosity In upcoming days if any political party in PUNJAB announces LIQUORS Banned then which stocks can get hammered?,NAG,0
facebook_corpus_msr_399640,"What indian can do Now????
They can dream & Type bombastic comment to hide from Shame,
Good Continue Bakistanis Enjoys it much 😁😂😂",NAG,0
facebook_corpus_msr_461573,"I am from pak waziristan .,..... jey lalita is very gaert lidor in india",NAG,0
facebook_corpus_msr_1487719,Thanxxxxx ***,NAG,0
facebook_corpus_msr_323797,Mahatma gandhi could have made 1000 dhotis out of it,NAG,0
facebook_corpus_msr_221645,Great no one celebrating victory for paying condolences of Sukma martyr,NAG,0
facebook_corpus_msr_470967,Any suggestions on banking stocks for next 2-3 months considering increased bank deposits,NAG,0
facebook_corpus_msr_492565,Once again bjp has installed its puppet drive in the economy for the capitalists,NAG,0
facebook_corpus_msr_443012,I guess I will take  long vacation til January,NAG,0
facebook_corpus_msr_330986,"Bikram Bohra ur likeness for Riya sen still intact? 

Suraj Chowrasia",NAG,0
