ID,Text,label,Label
facebook_corpus_msr_710094,only Aap,NAG,0
facebook_corpus_msr_710101,Hadd ho gai Rajniti ki...,NAG,0
facebook_corpus_msr_710111,Evm prachar,NAG,0
facebook_corpus_msr_710117,aap ki kamyabi ka issi se pta lgta h,NAG,0
facebook_corpus_msr_710143,Jeet paki hai,NAG,0
facebook_corpus_msr_710152,Kya hal hai,NAG,0
facebook_corpus_msr_710154,"🇮🇳 “CHAMPCASH DIGITAL INDIA” “GOLDEN CHANCE FOR HOUSEWIVES”  THIS IS TRUE THAT YOU CAN EARN FROM MOBILE I AM THE PROOF  🇮🇳 से जुड़िये....
Online Job ,Zero Investment...
“Build up Leadership Quality” “Big Team Big Earning” Worlds No 1 Part time Online job  without any investment Most important job for Facebook expert Install “Champ Free Money Free “ Android Application Champion Networks Private Limited Karnal Launched Mobile Phone Application “Champ Cash Money Free” Install from Play Store and earn Unlimited, Earn 10000-50000/-month keep in mind we are not asking any payment to join this business, This Business is  eye opener for you if you donot have faith google Champcash 
 Open Play Store Of Your Android Mobile Phone 
 Install “Champcash Money Free” and “Enter Your Details”  
 Signup With Champcash  
 Enter Refer ID: *9618728* and Verify
 Install 7-8 Apps Compulsory in champcash and Start Earning With your Refer ID if You don’t Install Apps Application will not open.YOUR SPONCER’S REFER ID 8332434 BEST OF LUCK
WhatsApp Message me +919872746075
IF YOU ARE NOT INTERESTED PLEASE IGNORE AND DONOT CALL FOR WASTING  VALUABLE TIME",NAG,0
facebook_corpus_msr_716076,"में इसलिये केजरीवाल जी को वोट करुगा👍👍

1) CM बनते ही बिजली बिल आधे कर दिए।
2) 20000 ltr पानी हर परिवार को मुफ्त दिया।
3) पानी के पुराने बिल को भी माफ कर दिया।
4) दिल्ली देश का पहला राज्य बना जहां एक भी किसान ने आत्महत्या नही की।
5) भारत मे पहली बार दिल्ली के किसानों को 20,000 प्रति एकड मुआवजा मिला।
6) केजरीवाल ने किसानों की जमीन की कीमत एक करोड से साढ़े तीन करोड रु कर दी।
7) भ्रष्टाचार पर लगाम लगा, 250 करोड का पुल 150 करोड मे कर, 100 करोड रु बचाये।
8) 850 करोड़ के दो फ्लाई ओवर को केवल 600 करोड मे बना कर, 250 crore रु बचाये।
9) पटपडगंज चॊपाल निर्माण के प्रोजेक्ट मे टोटल 68 लाख रु बचाये।
10) कई झुग्गी झोपडियों तक पानी पहुँचाया।
11) यमुना सफाई शुरू की।
12) पहली बार यमुना आरती की प्रथा शुरु की।
13) यमुना के तट पर वाटर स्पोर्ट्स की शुरुआत की।
14) आम आदमी मोहल्ला क्लीनिक की शुरूआत की।
15) साल के अंत तक पुरे दिल्ली मे एक हजार मोहल्ला क्लीनिक खोले जाएंगे।
16) फुल एयरकंडिशनर मोहल्ला क्लीनिक मे मुफ्त मे इलाज की शुरुआत हो गयी।
17) आम आदमी 159 मोहल्ला क्लिनिक बन कर तैयार है
18) मोहल्ला ओर पोली क्लीनिक मे होगा बेहतरीन ओर मुफ्त मे इलाज।
19) शिक्षा का बजट पांच हजार करोड से बढ़ाकर दुगना दस हजार करोड रु कर दिया।
20) 236 नये स्कूलों का निर्माण शुरु।
21) सरकारी स्कूलों को प्राइवेट स्कूलों से भी बेहतर बनाने का काम शुरु।
22) नर्सरी एडमिशन घोटाले पर शिकंजा कसा।
23) मेनेजमेंट कोटा ओर डोनेशन खत्म कर सबको शिक्षा का एक समान अधिकार दिया।
24) दिल्ली के 268 जगह पर पानी पहुंचाया जहां पिछले 20 साल से पानी नही पहुंचा था।

25) बिजली विवाद समाधान स्कीम से बडे बिजली दामो के बिलों का समाधान किया।
26) डेंगु जैसी भयावह महामारी को काबू मे किया।
27) महिला सुरक्षा के लिए बसो मे मार्शल की तॆनात की।
28) कई जगह पर CCTV, की सुविधा और कुछ डीटीसी बसो मे मारशल्स तॆनात किये।
29) ढाई हजार ई-रिक्शा वालों को लाइसेंस दिया।
30) अंतिम मील सुरक्षा के लिये ई-रिक्शा की व्यवस्था की।
31) प्याज की कीमतों को काबू मे किया।
32) बाल मजदूरों ओर भीख माफिया से बच्चो को छुडाया।
33) उच्च शिक्षा के लिए गरीब बच्चों को बिना ग्यारंटी दस लाख का स्टडी लोन दिया। 
34) कई 'आम आदमी केन्टीन' - सस्ता नाश्ता, सस्ता खाना - अगले छे महीनो में खुलेंगी।
35) पूरे आठ हजार करोड रु के बिजली घोटाले को एक्सपोज किया।
36) ''पूछो'' एप्प ऑटो-सर्विस लोंच किया।

37) मकान बनाने पर घूसखोरी बंद करवाया
38) सभी सरकारी स्कूलों मे CCTV कमरे लगवाने का काम शुरू।
39) राशन कार्ड को ओनलाइन कर दिया।

40) लगभग 200 अलग अलग कामो को सरल करके उनके एफिडेविट लेना बंद कर दिया।
41) गरीब बेटियों की शादी की सहायता राशि 25,000 से 50,000 रु यानि दोगुना कर दिया।
42) युवाओं को नॊकरी दी।
43) दिल्ली सरकार जॉब समिट यानि रोजगार-मेला का आयोजन किया।
44) 1 से 8 अगस्त तक पहला रोजगार मेला लगाया ओर फिर 9 से 16 दिसम्बर तक दूसरा रोजगार मेला लगा।
45) 6 लाख की रिश्वत मांगने पर अपनी ही मंत्री असिम अहमद खान को बरखास्त कर दिया।
46) दिल्ली विधानसभा मे जनलोकपाल बिल पास कर दिया।
47) दिल्ली को सोलर शहर बनाने की योजना तय्यार की।
48) स्वराज बजट का एलान कर दिया।
49) 70 विधानसभा को 20 करोड़ का बजट, हर विधानसभा मे 20 मोहल्ले & हर मोहल्ले को पुरे 20 लाख रकम।
50) जनता खुद अपने निर्णय से अपने मोहल्ले का पार्क बल्ब सडके ओर पानी यानि बोरवेल जैसे कई काम खुद करवाएगी।
51) अस्पतालो मे बेड की संख्या बड़ाई।
52) 90 लाख मे बनने वाले बेड को केवल 15 लाख मे ही बनाकर दिखाया।
53) वाहन रजिस्ट्रेशन, जनन ओर मृत्यु प्रमाण पत्र के काम को आसान ओर ओनलाइन कर दिया।
54) 1984 के सिख दंगो के पीडित परिवार को राहत राशि दी।
55) जे जे क्ल्सटर मे 200 से ज़्यादा शोचालय बनवाये।

56) कई नये रैनबसेरे बनाये गये।
57) स्वच्छ दिल्ली एप्प की शूरुआत की।
58) झुग्गीयों के तोडने पर रोक लगाई।
59) प्रदूषण कम करने के लिए, ओड-इवन स्कीम लागू की जिसकी देश-दुनिया में प्रशंसा हुई।
60) ओड-इवन पर मिले पेसे से साइकिल पर सब्सिडी देने का ऎलान किया।
61) पहली फ़रवरी से सरकारी अस्पतालों में दवाइयाँ, एक्सरे, अल्ट्रासाउंड, ब्लड टेस्ट सब मुफ्त किये।
62) मज़दूरों और अन्य का न्यूनतम वेतन बढ़ाया, कॉन्ट्रैक्ट मज़दूरों का कल्याण सुनिश्चित किया।
63) नए उद्योगों / रोज़गार योजनाओं / इवेंट्स के लिए एक स्थान से तुरंत अनुमति।
64) वृद्धाश्रमों का सुधार और निर्माण ! मानसिक और अन्य रोगियों के लिए प्रयास। 
65) 9000 शौचालय बनाकर तैयार किये।
66) जहाँ जुग्गी वही माकन का काम शुरू किया 
67)  4,000 जुग्गी परिवार को मिले पक्के मकान 
67)  शहीद परिवार को पुरे 1 करोड़ रुपये की सहायता पुरे भारत में सबसे ज्यादा 

इसलिये मेरा वोट aap को👍👍👍👍",NAG,0
facebook_corpus_msr_716080,Sir acha kam karte jao sab ko chalane do,NAG,0
facebook_corpus_msr_731275,कांग्रेस के वरिष्ठ नेता पी चिदंबरम ने रविवार को कहा कि संगठनात्मक ढांचे के मामले में उनकी पार्टी का भाजपा-आरएसएस से कोई मेल नहीं है.,NAG,0
