ID,Text,label,Label
facebook_corpus_msr_1805610,Hoping President of the great country,NAG,0
facebook_corpus_msr_420279,Ask them to implement UID for jewellery weighing above 5 grams,NAG,0
facebook_corpus_msr_430531,When tv18 show number one in its result and mkt price,NAG,0
facebook_corpus_msr_507157,"Buy Freedom 251 smartphone at rs 251 only at http://bookfreedom251.com/
Booking open",NAG,0
facebook_corpus_msr_497740,Guys we must be try to us in Solar power.....,NAG,0
facebook_corpus_msr_405836,"Cow in Hinduism:

Eating Beef (Cow Mata) allowed in Hinduism.
Rigveda (10/85/13) declares, “On the occasion of a girl’s marriage oxen and cows are slaughtered.” 
Rigveda (6/17/1) states that “Indra used to eat the meat of cow, calf, horse and buffalo.” 
Manusmriti (Chapter 5 / Verse 30) says, “It is not sinful to eat meat of eatable animals, for Brahma has created both the eaters and the eatables.”
Maharishi Yagyavalkya says in Shatpath Brahmin (3/1/2/21) that, “I eat beef because it is very soft and delicious.”
Apastamb Grihsutram (1/3/10) says, “The cow should be slaughtered on the arrival of a guest, on the occasion of ‘Shraddha’ of ancestors and on the occasion of a marriage.”
Vashistha Dharmasutra (11/34) writes, “If a Brahmin refuses to eat the meat offered to him on the occasion of ‘Shraddha’ or worship, he goes to hell.”",NAG,0
facebook_corpus_msr_372159,V😂😂😂😂😂😂 BJP news room all yogi n Modi in back ground,NAG,0
facebook_corpus_msr_432102,"Great man u r sir
Salute to my pm
Love u sir",NAG,0
facebook_corpus_msr_430421,"She is not a neurosurgeon, false news being spread again and again by the mainstream media.",NAG,0
facebook_corpus_msr_2115211,"Failures are necessary from time to time, it makes us stronger and motivates us to work again harder...
#withteamindia
#VK",NAG,0
facebook_corpus_msr_461111,in business limiting boundaries not fair..if it happen these companies will create monopoly,NAG,0
facebook_corpus_msr_442966,"Decrease half of the population,  we will become first.",NAG,0
facebook_corpus_msr_2199189,Azam khan - your minister used those words.,NAG,0
facebook_corpus_msr_423208,"✔India's No. 1 Work From Home Job No Investment Required, 🕚Only 2-3 hours working and earn ⏩Rs 500 - 1000 per day. Totally Geniune.  We need serious candidates,Type ""JOB"" and send on this WHATS APP number +918444867178",NAG,0
facebook_corpus_msr_2138078,Here is everything you need to know,NAG,0
facebook_corpus_msr_399532,"INSTEAD OF SCREAMING ON SOCIAL MEDIA PLATFORMS, WHY DON'T THE SPECIAL FORCES JUST GO IN KILL A FEW HUNDRED OF THE PAKISTANIS & COME HOME, THAT'S THE WAY TO DO IT, JUST TAKE EM OUT, THAT'S IT!!!",NAG,0
facebook_corpus_msr_480739,But e1 infosys making 52 week low so shld b avoid infosys too anuj,NAG,0
facebook_corpus_msr_399389,"Only ordinary soldiers get killed and their families suffer in this games played by the power hungry people across the spectrum.We need another Gandhi and Gaffer Khan to teach that Tolerance,understanding and dialogue are the means to a lasting solution.",NAG,0
facebook_corpus_msr_490408,Eicher has been a dream stock of the decade..just like the bikes🤘,NAG,0
facebook_corpus_msr_1805613,Correct...,NAG,0
facebook_corpus_msr_457195,"Holding RS Software 10,000 nos since last 8 months at 122/-  now got the price again. Should I sell or hold. Very nervous with the market scenario. Kindly suggest",NAG,0
facebook_corpus_msr_495373,"Will anyone mention this when talking about Sachin, Kohli or Dhoni? The conditions of soldiers is different issue. Sindhu and Malik earned this for their hardwork. Don't try to undermine one's success by commenting about another sensitive issue.",NAG,0
facebook_corpus_msr_435453,"spartans do not have emotions , if you want to be in sparta , throw your emotion in the garbages of cnbc tv 18 ...",NAG,0
facebook_corpus_msr_362840,Very bad airtel 3G and 4g reng no use Internet,NAG,0
facebook_corpus_msr_465961,"No queue.. No Trouble.. 

I think this one is a best sold media.. Best presstitutes (prostitutes are better then this blady press).. 

Shame less reporter",NAG,0
