ID,Text,label,Label
facebook_corpus_msr_325055,काजोल जी आप भेस बकरे मूर्गा मछली अंडा सब माजे से खाओ ये आप कि सुन्द्रता बढ़ाय़गा   नकली  सड़ी सब्जी  खाकर आप बीमार पढ़ सकती है और ड़रना किसी से भी नही,NAG,0
facebook_corpus_msr_325060,Lekin ab to bhains le Jane par bhi musalmano ko peeta ja raha hai,NAG,0
facebook_corpus_msr_325061,"Gai agar maata hay 
Toh bhais uncle hua na 

😂😂😂😂😂",NAG,0
facebook_corpus_msr_325066,Meat pr rok lga do. Aise v y khane ki koi chij hai. Bad thing. Smay wo aay jb amimal ko ek injection biksit ho jisse animal ko kuch na ho lekin khane wala khakr mr jay.,NAG,0
facebook_corpus_msr_325071,कोई बात नहीं अपनी पसंद आप जो जी चाहे खाओ भक्तों की जलने दो,NAG,0
facebook_corpus_msr_325093,"अगर गाय माता है, तो भैंस भी तो मौसी हुई, 😀😀😀😀😀😀",NAG,0
facebook_corpus_msr_325096,"Kutta bhi kha, humko kya, lekin isko news mat bana.",NAG,0
facebook_corpus_msr_325100,"जा सिमरन जा , खा ले भैंस का मांस, पी ले खून उसका  और जी ले अपनी जिंदगी",NAG,0
facebook_corpus_msr_325117,Hum bhe to kab se yahi keh rahe hain ...but 😢,NAG,0
facebook_corpus_msr_325118,Kuch to khya bha bhi to jeev mara gya khud ka baccha hota to kya karti,NAG,0
facebook_corpus_msr_325121,Mai aj cow ka meat khaya hu kisiko kuch  khna h,NAG,0
facebook_corpus_msr_325124,Kal tak jo log khush ho rhe the unko burnol do koi :D,NAG,0
facebook_corpus_msr_325143,ये तो ऐसा हो गया जैसा dro और प्रोमटी अफसर के बीच कर दिया boi,NAG,0
facebook_corpus_msr_325144,"Shekhar Jee, aap super expert hai.... Apka current affairs pe kaafi pakad hai",NAG,0
facebook_corpus_msr_325168,Gau ka meat khale to konsi  kayamat aajayegi khao yar jo khana hai,NAG,0
facebook_corpus_msr_325169,"Mai phir bi tumku khavunga 
Mai phir bi tumku khavunga",NAG,0
facebook_corpus_msr_325176,AREW   WAH... KAJOL JEE AAP TO BHAKTO MEIN SUMAR HEI.....GAYE MAT KHAIYE.... KEWAL  BHENS KHAIYE....  lol,NAG,0
facebook_corpus_msr_325186,Bura to nahi hai khane ki cheez hai khavo aur rab ka shukar karo,NAG,0
facebook_corpus_msr_325189,beef khana jroori hai kya kuch b healthy food khalo .,NAG,0
facebook_corpus_msr_325263,आरक्षण मे प्रधानमंत्री रक्षामन्त्री राष्ट्रपति सर्वोच्च न्यायाधीश कुलपति सेनाध्यक्ष आदि होता तो देश को ये दिन देखने नही पडते इतिहास गवाह है चन्द्र गुप्त अशोक इत्यादि के शासन,NAG,0
facebook_corpus_msr_325641,शहीदोँ को शलाम,NAG,0
facebook_corpus_msr_325812,"जितनी आजादी पाकिस्तान में 
पाकिस्तानी हिंदुओं को मिलती है 
उतनी ही आजादी 
भारत के मुसलमानों को दी जानी चाहिए 
तब जाकर इन मुल्लों को 
आजादी का मतलब समझ में आएगा
भिखारी को जब 
जरूरत से ज्यादा मिलता है तो 
वह उसका कद्र भूल जाता है
यही हाल भारत के मुसलमानों का है
जय श्री राम",NAG,0
facebook_corpus_msr_325999,Pagal ho jana pak army ko soch soch k hahahaha,NAG,0
facebook_corpus_msr_326018,"इतने दिन तो ५६"" सिना वाले प्रधानमंत्री को डायलाग बाजी शुने 
आबकिबार तो कुछ करके दिखाया करो ।",NAG,0
facebook_corpus_msr_326070,Hamre resqt ra modi jee say Action lany ka liy,NAG,0
facebook_corpus_msr_326087,"*क्या Samsung Galaxy S8+ अभी तक का सबसे बाड़िया Smartphone है*, 
देखे यह 👇🏻👇🏻video जानने के लिए 🎯🎯🎯🎯🎯

https://www.youtube.com/watch?v=9A-hy082guw",NAG,0
facebook_corpus_msr_328987,"जिंदगी में कुछ करना है तो देश सेवा से जुडे दूसरों को रोजगार देने में अपना हाथ बटाये। भारत की सबसे सफल योजना Digital India अब तक इस योजना के द्वारा 1 करोड़ लोगों को रोजगार मिल चुका है।
हमारा‍‍‍ लक्ष्य भारत में एक भी व्यक्ति बेरोजगार ना रहे। इस mission में आप भी जुडिये बिल्कुल फ्री (नि:शुल्क ज्वाइनिंग)
अधिक जानकारी के लिये “job” लिखकर whatsapp करे।
Whatsup number +918890180067",NAG,0
facebook_corpus_msr_329050,Aaj phir do jawan shaheed v sad Modi g ko jagao plz kucch karo na marnay do unhi kisi ke bete bhai pati ya pita ko koti koti naman,NAG,0
facebook_corpus_msr_329295,Modi ji apne kaha tha k agar ek sir kata to hum 10 katenge aaj waqt aagaya hai 56 inch ka sina dikhane ka time,NAG,0
facebook_corpus_msr_329699,Har ek female human or animals sabme female hoti hai aur sabka kidhar maa ka jarur hota hai,NAG,0
facebook_corpus_msr_330060,Kuch chije ye badal ni sakte ..acha kaam nazar me aa hi jata der saver..,NAG,0
facebook_corpus_msr_331772,fadnavis sir ko jati ki najar se dekhna galat hoga. yah vyakti in sab se bahut upar hai.,NAG,0
facebook_corpus_msr_332585,Aare bhai is ko CM banana hai Delhi ka....sab natak hai bhojpuri bhayya ka...,NAG,0
facebook_corpus_msr_332663,Aapki hi Sarkar h centre me uske under hi Delhi police aati h,NAG,0
facebook_corpus_msr_332683,Jai ho Hemant Kumar baba ki.....Yuva सांसद ghaziabad hemant kumar,NAG,0
facebook_corpus_msr_332823,"Hindi bhasa intizar hai, wo bhi Youtube mein free wale 😁",NAG,0
facebook_corpus_msr_332852,"chali gyi kb, aajtk ayi nhi hai kia check nhi krti mae",NAG,0
facebook_corpus_msr_332871,varun naam hai ooska uski nosy nikalti rehti hai poore waqt..😷,NAG,0
facebook_corpus_msr_332891,Bhai..kamal kr  diya..ab ye Bali bahu  kya hai...saas Bahu ka daily soap..,NAG,0
facebook_corpus_msr_334232,"Jaisa guru oyesa chela, jab chela ko pair chhune ka dil Kiya to guru ka Hina pair chhuyega ki Kisi jaj Sahab ka",NAG,0
facebook_corpus_msr_334407,जबतक केश न्यायालय में विचाराधीन है किसी को भी अपराधी मानना उचित नही,NAG,0
facebook_corpus_msr_334466,mukti dvar tak pahuchne ka her kisi ko adhikar hota hai_,NAG,0
facebook_corpus_msr_334537,Konse duniya me ho bhai not bandi se fayda hua hai log khush hai warna MCD ke results dekh lo,NAG,0
facebook_corpus_msr_335011,"Actors crowd me aatey hai , Prabhas akela aata hai aandhii ke saath :-)",NAG,0
facebook_corpus_msr_335012,1000 caror+ jayegi ye movie mera ashirwad jo hi enke sath :),NAG,0
facebook_corpus_msr_335015,s comnt ka screen shot le k save krlo :D mri bat 100% sahi sabit hogi :),NAG,0
facebook_corpus_msr_335951,"Mihir Chaudhary ji ye important nhi ki vo 12th me kitne laya important ye he ki uska ye invention kitne kaam ka he,.",NAG,0
facebook_corpus_msr_336293,"👍🏿👍🏿👍🏿👍🏿👍🏿👍🏿*₹₹ Free Job ₹₹* →अगर आप नोकरी करना चाहते हो..  →Android मोबाइल से 15000-20000 रूपए..  →प्रति महीनें कमायें बिल्कुल फ्री, तो →Play Store से champcash  →App को डाउनलोड करके अपना →रजिस्ट्रेशन करें। →Referal ID मांगने पे *3525626* डालेंimportant  Hai Note kar lijiye →Helpline Whatsaap no - 9634666717",NAG,0
facebook_corpus_msr_336675,भारतीय मीडिया ये दिखा रही है कि पाकिस्तान की 2 चौकी और 7 जवानो को मार गिराया गया है जबकि पाकिस्तान के किसी भी मीडिया चैनल पर आप आनलाइन  जा के देख सकते हो ऐसा कुछ भी नही है ।,NAG,0
facebook_corpus_msr_336681,"अब RS 50,000/महीना कमायें
Work on FB & WhatsApp only ⏰ Work only 30 Minutes in a day 
आइये Digital World Wide से जुड़िये..... और घर बैठे लाखों कमाये....... और दूसरे को भी कमाने का मौका दीजिए... कोई इनवेस्टमेन्ट नहीं है...... आईये बेरोजगारी को भारत से उखाड़ फैंकने मे हमारी मदद कीजिये.... 🏻 🏻 बस आप इस whatsApp no 8017025376 पर "" JOIN "" लिख कर send की karo ..",NAG,0
facebook_corpus_msr_336745,"Part time job.,करके पैसा कमाना चाहते है तो .......आइये DIGITAL INDIA से जुड़िये.....और घर बैठे 10,000 से 1 lakh कमाये.......और दूसरे को भी कमाने का मौका दीजिए...कोई इनवेस्टमेन्ट नहीं है......आईये बेरोजगारी को भारत से उखाड़ फेकने मे हमारी मदद कीजिये.......बस आप इस whatsApp no 8017025376 पर "" JOIN "" लिख कर send कीजिये... ..",NAG,0
facebook_corpus_msr_336935,"प्रधानमंत्री नरेन्द्र मोदी द्वारा डिजिटल इण्डिया का पहला कदम अपने android मोबाईल का उपयोग अब घर बैठे online work करके Rs.15000 - 50000 कमाना चाहते है तो आइये DIGITAL INDIA से जुड़िये Zero investment JOIN होने के लिए आप 
1⃣ अपने फ़ोन के play store में Champcash लिखो और उस app को अपने मोबाइल में install कर लो 
2⃣ अब app पर click करो और sign up पर click करके अपनी डिटेल्स भर दो
3⃣ Refer id of sponsor पूछेगा वहाँ पर 9568568डाल दो
4⃣ complete challenge aur apna id activate karke business se jud jao",NAG,0
facebook_corpus_msr_336950,Is movie ki 1st day collection donate kr di gyi h Army ko....,NAG,0
facebook_corpus_msr_337081,"प्रधानमंत्री नरेन्द्र मोदी द्वारा डिजिटल इण्डिया का पहला कदम अपने android मोबाईल का उपयोग अब घर बैठे online work करके Rs.15000 - 50000 कमाना चाहते है तो आइये DIGITAL INDIA से जुड़िये Zero investment JOIN होने के लिए आप 
1⃣ अपने फ़ोन के play store में Champcash लिखो और उस app को अपने मोबाइल में install कर लो 
2⃣ अब app पर click करो और sign up पर click करके अपनी डिटेल्स भर दो
3⃣ Refer id of sponsor पूछेगा वहाँ पर 9568568डाल दो
4⃣ complete challenge aur apna id activate karke business se jud jao",NAG,0
facebook_corpus_msr_337083,"अब RS 50,000/महीना कमायें
Work on FB & WhatsApp only ⏰ Work only 30 Minutes in a day 
आइये Digital World Wide से जुड़िये..... और घर बैठे लाखों कमाये....... और दूसरे को भी कमाने का मौका दीजिए... कोई इनवेस्टमेन्ट नहीं है...... आईये बेरोजगारी को भारत से उखाड़ फैंकने मे हमारी मदद कीजिये.... 🏻 🏻 बस आप इस whatsApp no 8017025376 पर "" JOIN "" लिख कर send की karo ..",NAG,0
facebook_corpus_msr_337199,"Upper wala Yaa Mathi "" pathar kuu Mathh Puchoo Bolraa . Khulay Lafzou mai . Uss khudaa ki Shaan hee kuch Alag hai.",NAG,0
