ID,Text,label,Label
facebook_corpus_msr_455891,Itne me to undertaker ki bhi  entry ho jaye GI,NAG,0
facebook_corpus_msr_455907,Ye gaana gaakar  bata rhe hai mat lena bike hum samajh nahi paa rhe,NAG,0
facebook_corpus_msr_456046,Mai khana kha kr aya jb tk ye gana khtam hoga,NAG,0
facebook_corpus_msr_456149,bike ki peeda ki kahani hai.....bike pehle bahut gareeb thi,NAG,0
facebook_corpus_msr_456227,? Camera man lo bhai sare dominar aa gae lol,NAG,0
facebook_corpus_msr_456326,Bhool gaye... ya Enfield ko repaint kar rahe hai backstage  😈,NAG,0
facebook_corpus_msr_456334,Sala dominoz ka pizza bhe diliver hogaya abhi tak 😁😁😁,NAG,0
facebook_corpus_msr_456344,Banda isilie ro raha hai kuki use bh pata hai bike rulaegi,NAG,0
facebook_corpus_msr_456348,Mein sandas ho ke aa gaya abhi bhi bike nahi aya,NAG,0
facebook_corpus_msr_456440,"Bike to dikhaayi hi nahi..koi bol kar, koi ro kar chala gaya :D",NAG,0
facebook_corpus_msr_456499,🚩🚩🚩🚩ओ३म् श्रीहरि:शरणम् ।। 🚩  🚩🚩।।ॐ।।राधे राधे। 🚩🚩 श्री कृष्ण गोविंद हरे मुरारे हे नाथ नारायण वासुदेव । आपका हर पल गोविन्द मय हो ।।ॐ,NAG,0
facebook_corpus_msr_461221,"Par bhakt kehrahe hai k modi ji ko mila 
Fadnavis ne toh twitter par wish bhi kardiya modi ji ko",NAG,0
facebook_corpus_msr_461223,"Par bhakt kehrahe hai k modi ji ko mila 
Fadnavis ne toh twitter par wish bhi kardiya modi ji ko",NAG,0
facebook_corpus_msr_461583,"Jai hind sat sat naman .tamil janata ko 
aapki kami hamesha khalegi.",NAG,0
facebook_corpus_msr_468141,"Desh badal raha hai , Aage nikal raha hai 🎉👍🙏",NAG,0
facebook_corpus_msr_468250,Gajab..  Mere toh bank me bhi nhi hai..  😂,NAG,0
facebook_corpus_msr_468251,jo or aa gae rhne unko le ja unke pass toh honge abhi.. thode din baad nai honge,NAG,0
facebook_corpus_msr_469169,I believe you Modiji.. you're the only one taking tough decisions even if it hurts you...,NAG,0
facebook_corpus_msr_470646,Banking transaction tax and g.s.t will be replaced with scrapping income tax as advised chanakya artha kranti sanatan. Jai ho bharath maathaaki jai namo namaha vandemataram,NAG,0
facebook_corpus_msr_472965,hahahaha 45 -1 hr .........isse jayda log mandir mein khade rehte hain........yeh inconvinence  kuch nhi...,NAG,0
facebook_corpus_msr_472996,Shivam Agarwal k ghr k jst samne hua ye Saswata Biswas :p,NAG,0
